2018-02-23 14:22:20,708 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:22:20,714 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:21,230 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:22:21,231 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:22:21,232 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:23,054 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:22:23,055 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-02-23 14:22:23,058 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:22:23,059 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-02-23 14:22:34,709 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:22:34,711 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:22:34,712 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:36,336 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The POM for com.huixin:haidong-serviceimpl:jar:1.0 is missing, no dependency information available
2018-02-23 14:22:36,363 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:22:36,364 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:22:36,365 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:36,901 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:22:36,903 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2018-02-23 14:22:36,936 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-23 14:22:36,937 [Worker-17] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\workspace_hidong_game\haidong-game\src\test\resources
2018-02-23 14:22:37,253 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.huixin:haidong-serviceimpl:1.0 @ E:\workspace_hidong_game\haidong-serviceimpl\pom.xml.
2018-02-23 14:22:40,177 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:22:40,179 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
2018-02-23 14:22:40,180 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml.soap:saaj-impl:jar:1.3 has been relocated to com.sun.xml.messaging.saaj:saaj-impl:jar:1.3
2018-02-23 14:22:41,616 [Worker-17] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.huixin:haidong-game:1.0 @ E:\workspace_hidong_game\haidong-game\pom.xml.
2018-02-23 14:22:42,391 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact javax.xml:jaxrpc:jar:1.1 has been relocated to javax.xml:jaxrpc-api:jar:1.1
2018-02-23 14:22:42,392 [Worker-17] WARN  o.e.m.c.i.embedder.EclipseLogger - The artifact axis:axis-ant:jar:1.4 has been relocated to org.apache.axis:axis-ant:jar:1.4
